time,weathercode,temperature_2m_max,temperature_2m_min,precipitation_sum,city,month-day,lag_temp_1d,lag_temp_3d,lag_temp_7d,rolling_temp_7d_mean,rolling_temp_7d_std
2025-08-12,0,32.4,15.2,0.0,4,8.12,28.6,31.8,22.9,26.728571428571428,3.6091154436668194
2025-08-13,3,31.5,16.7,0.0,1,8.13,28.8,23.5,20.4,25.314285714285713,2.9852015964468097
2025-08-13,3,30.8,17.4,0.0,3,8.13,27.2,21.6,19.3,23.357142857142858,2.615885537032705
2025-08-13,0,33.3,18.5,0.0,2,8.13,29.9,27.2,20.5,26.900000000000002,3.5322325329268427
2025-08-13,3,34.7,19.1,0.0,5,8.13,32.2,25.9,22.4,27.099999999999998,3.071373199943815
2025-08-13,3,34.7,17.9,0.0,4,8.13,32.4,26.6,21.9,28.08571428571429,3.7141300333674336
2025-08-14,3,35.8,19.9,0.0,4,8.14,34.7,28.6,25.5,29.914285714285715,3.287566765572273
2025-08-14,3,33.1,18.6,0.0,3,8.14,30.8,23.0,23.0,25.0,3.191133549905583
2025-08-14,3,31.5,16.1,0.0,2,8.14,33.3,26.0,24.9,28.728571428571428,2.928432052432579
2025-08-14,3,32.8,17.8,0.0,1,8.14,31.5,25.1,24.1,26.9,2.8861739379323623
2025-08-14,3,33.5,20.8,0.0,5,8.14,34.7,29.1,26.2,28.857142857142858,3.4316454473313738
2025-08-15,3,26.1,18.5,0.0,3,8.15,33.1,27.2,23.5,26.442857142857143,4.245333572624978
2025-08-15,61,31.5,17.4,2.8,2,8.15,31.5,29.9,28.9,29.67142857142857,2.525017680277612
2025-08-15,53,33.0,20.2,0.5,1,8.15,32.8,28.8,26.8,28.142857142857142,3.3200688461020107
2025-08-15,3,29.6,19.1,0.0,5,8.15,33.5,32.2,25.9,29.900000000000002,3.5949038002890883
2025-08-15,61,33.8,21.4,2.3,4,8.15,35.8,32.4,29.8,31.385714285714283,3.2875667655722762
2025-08-16,3,23.2,18.0,0.0,5,8.16,29.6,34.7,28.0,30.428571428571434,3.153682654566538
2025-08-16,1,28.0,18.9,0.0,4,8.16,33.8,34.7,31.8,31.957142857142856,3.313536450610426
2025-08-16,61,26.6,17.4,4.2,2,8.16,31.5,33.3,30.9,30.04285714285714,2.5831873998719894
2025-08-16,3,24.7,16.5,0.0,1,8.16,33.0,31.5,28.5,29.02857142857143,3.706622130599181
2025-08-16,3,20.8,15.6,0.0,3,8.16,26.1,30.8,25.9,26.814285714285713,4.054392092298776
2025-08-17,3,23.2,14.7,0.0,3,8.17,20.8,33.1,21.6,26.08571428571429,4.65919469845325
2025-08-17,3,22.0,13.2,0.0,5,8.17,23.2,33.5,25.9,29.74285714285714,4.13797742174323
2025-08-17,3,25.0,13.7,0.0,4,8.17,28.0,35.8,26.6,31.414285714285715,3.6388773779049894
2025-08-17,55,22.5,15.8,2.2,2,8.17,26.6,31.5,27.2,29.428571428571427,2.8435390424107987
2025-08-17,51,23.4,12.2,0.2,1,8.17,24.7,32.8,23.5,28.485714285714284,4.05850077878871
2025-08-18,3,24.0,11.6,0.0,1,8.18,23.4,33.0,25.1,28.471428571428568,4.079098873409128
2025-08-18,3,26.5,14.6,0.0,5,8.18,22.0,29.6,29.1,29.185714285714287,4.92863353998126
2025-08-18,1,26.5,13.2,0.0,4,8.18,25.0,33.8,28.6,31.185714285714283,4.02178590986169
2025-08-18,2,23.5,12.4,0.0,2,8.18,22.5,31.5,26.0,28.757142857142856,3.838340415186926
2025-08-18,0,24.7,13.1,0.0,3,8.18,23.2,26.1,23.0,26.314285714285713,4.43637561207662
2025-08-19,3,29.6,15.6,0.0,5,8.19,26.5,23.2,32.2,28.814285714285713,5.0330337343821006
2025-08-19,3,29.9,15.0,0.0,4,8.19,26.5,28.0,32.4,30.885714285714283,4.314482808490726
2025-08-19,3,24.5,14.7,0.0,3,8.19,24.7,20.8,27.2,26.557142857142857,4.268042932796025
2025-08-19,0,25.5,11.9,0.0,2,8.19,23.5,26.6,29.9,28.4,4.233595792388961
2025-08-19,0,26.6,13.9,0.0,1,8.19,24.0,24.7,28.8,28.314285714285713,4.248304984119578
2025-08-20,51,22.1,14.4,0.3,3,8.2,24.5,23.2,30.8,26.171428571428574,4.321926378253943
2025-08-20,63,25.9,14.0,6.2,2,8.2,25.5,22.5,33.3,27.77142857142857,4.299889256602753
2025-08-20,3,28.4,16.4,0.0,4,8.2,29.9,25.0,34.7,30.528571428571432,4.271500238290336
2025-08-20,3,24.0,14.8,0.0,1,8.2,26.6,23.4,31.5,28.0,4.2875789594284255
2025-08-20,3,25.0,16.2,0.0,5,8.2,29.6,22.0,34.7,28.442857142857143,4.833513953932152
2025-08-21,63,19.4,15.1,18.9,2,8.21,25.9,23.5,31.5,26.714285714285715,3.5601631851309854
2025-08-21,0,23.5,11.4,0.0,1,8.21,24.0,24.0,32.8,26.928571428571427,4.203456627473114
2025-08-21,51,19.9,11.4,0.1,3,8.21,22.1,24.7,33.1,24.928571428571427,4.008621660751648
2025-08-21,3,24.5,15.1,0.0,5,8.21,25.0,26.5,33.5,27.057142857142853,4.070977418612994
2025-08-21,3,27.0,16.1,0.0,4,8.21,28.4,26.5,35.8,29.628571428571426,3.8930340719950527
2025-08-22,51,19.7,11.9,0.4,5,8.22,24.5,29.6,29.6,25.77142857142857,2.969126855780019
2025-08-22,51,19.6,11.1,0.1,1,8.22,23.5,26.6,33.0,25.599999999999998,3.4385074281340997
2025-08-22,3,21.7,13.6,0.0,4,8.22,27.0,29.9,33.8,28.371428571428567,2.848809275068159
2025-08-22,61,19.5,13.0,2.6,2,8.22,19.4,25.5,31.5,24.985714285714288,3.7799596873637746
2025-08-22,51,17.6,11.7,0.3,3,8.22,19.9,24.5,26.1,23.042857142857144,2.2374517818693254
2025-08-23,51,19.5,13.6,1.3,5,8.23,19.7,25.0,23.2,24.357142857142858,3.1910589375404985
2025-08-23,51,17.5,11.4,1.1,1,8.23,19.6,24.0,24.7,23.685714285714287,2.102719327782157
2025-08-23,51,19.0,12.7,0.3,4,8.23,21.7,28.4,28.0,26.642857142857142,2.6713649088416487
2025-08-23,3,17.2,11.4,0.0,2,8.23,19.5,25.9,26.6,23.271428571428572,2.966880677139016
2025-08-23,51,19.0,11.4,1.0,3,8.23,17.6,22.1,20.8,21.82857142857143,2.5818044631060024
2025-08-24,2,20.8,9.6,0.0,5,8.24,19.5,24.5,22.0,23.82857142857143,3.68316633967491
2025-08-24,3,18.2,8.4,0.0,1,8.24,17.5,23.5,23.4,22.657142857142862,3.0647768504178634
2025-08-24,3,21.8,9.0,0.0,4,8.24,19.0,27.0,25.0,25.357142857142858,3.8257274440543374
2025-08-24,51,18.6,9.8,0.6,3,8.24,19.0,19.9,23.2,21.571428571428573,2.7831123379616005
2025-08-24,3,19.0,9.7,0.0,2,8.24,17.2,19.4,22.5,21.928571428571427,3.31597863167333
2025-08-25,3,21.9,8.3,0.0,2,8.25,19.0,19.5,23.5,21.428571428571427,3.475492428282277
2025-08-25,3,23.6,8.5,0.0,4,8.25,21.8,21.7,26.5,24.900000000000002,4.059556626036893
2025-08-25,3,22.9,8.8,0.0,5,8.25,20.8,19.7,26.5,23.657142857142855,3.8082616956896675
2025-08-25,51,18.7,11.9,0.1,3,8.25,18.6,17.6,24.7,20.914285714285715,2.876009139663572
2025-08-25,51,18.6,9.9,0.1,1,8.25,18.2,19.6,24.0,21.914285714285715,3.4594934944432763
2025-08-26,51,28.2,10.0,0.3,4,8.26,23.6,19.0,29.9,24.485714285714288,4.016809916433928
2025-08-26,3,30.0,12.1,0.0,5,8.26,22.9,19.5,29.6,23.142857142857142,3.5976182597459085
2025-08-26,51,23.0,10.4,0.1,3,8.26,18.7,19.0,24.5,20.057142857142857,2.417200269497132
2025-08-26,3,21.0,8.9,0.0,1,8.26,18.6,17.5,26.6,21.142857142857142,3.5184547474031747
2025-08-26,3,26.0,10.8,0.0,2,8.26,21.9,17.2,25.5,21.2,3.367491648096518
2025-08-27,51,27.6,17.2,0.4,5,8.27,30.0,20.8,25.0,23.2,3.718422604635828
2025-08-27,51,24.5,15.9,0.4,3,8.27,23.0,18.6,22.1,19.842857142857145,1.9856628975878603
2025-08-27,53,26.9,16.0,1.4,2,8.27,26.0,19.0,25.9,21.271428571428572,3.47741009263802
2025-08-27,63,27.9,18.5,5.4,4,8.27,28.2,21.8,28.4,24.24285714285714,3.671447100194124
2025-08-27,3,27.9,13.3,0.0,1,8.27,21.0,18.2,24.0,20.342857142857145,2.5831873998719654
2025-08-28,63,23.3,15.1,13.7,2,8.28,26.9,21.9,19.4,21.414285714285715,3.711885671474144
2025-08-28,63,23.9,15.7,4.0,3,8.28,24.5,18.7,19.9,20.185714285714287,2.5634797778465956
2025-08-28,63,21.6,17.5,9.2,1,8.28,27.9,18.6,23.5,20.900000000000002,3.6878177829171723
2025-08-28,63,22.6,16.7,15.5,4,8.28,27.9,23.6,27.0,24.171428571428574,3.580835231113124
2025-08-28,63,24.4,16.9,4.7,5,8.28,27.6,22.9,24.5,23.571428571428573,4.043807729403187
2025-08-29,63,20.3,14.2,23.6,2,8.29,23.3,26.0,19.5,21.971428571428568,3.6513533042395117
2025-08-29,3,22.8,14.8,0.0,3,8.29,23.9,23.0,17.6,20.75714285714286,2.9113897843109764
2025-08-29,53,20.5,15.9,2.3,1,8.29,21.6,21.0,19.6,20.62857142857143,3.5311538651052508
2025-08-29,53,22.0,15.9,2.2,4,8.29,22.6,28.2,21.7,23.54285714285714,3.3822365099921425
2025-08-29,61,22.8,14.6,3.6,5,8.29,24.4,30.0,19.7,23.557142857142857,4.040155583991432
2025-08-30,51,19.0,12.9,1.3,2,8.3,20.3,26.9,17.2,22.085714285714285,3.57278069642705
2025-08-30,53,20.8,13.6,1.0,4,8.3,22.0,27.9,19.0,23.585714285714285,3.356798361250681
2025-08-30,3,22.0,13.7,0.0,5,8.3,22.8,27.6,19.5,24.0,3.702701716314719
2025-08-30,51,22.4,14.8,0.2,1,8.3,20.5,27.9,17.5,20.75714285714286,3.503739498905506
2025-08-30,53,21.7,15.2,0.6,3,8.3,22.8,24.5,19.0,21.5,2.620432534271103
2025-08-31,61,24.5,15.6,5.0,5,8.31,22.0,24.4,20.8,24.357142857142858,3.2943674875242857
2025-08-31,3,24.0,13.9,0.0,4,8.31,20.8,22.6,21.8,23.842857142857145,2.9965853582909716
2025-08-31,3,24.6,12.6,0.0,1,8.31,22.4,21.6,18.2,21.457142857142856,3.22276131232063
2025-08-31,3,24.5,14.5,0.0,3,8.31,21.7,23.9,18.6,21.885714285714283,2.378675101415709
2025-08-31,1,22.4,11.4,0.0,2,8.31,19.0,23.3,19.0,22.342857142857145,3.208767750428557
2025-09-01,51,21.2,15.4,1.1,4,9.01,24.0,22.0,23.6,24.157142857142862,2.8588209357805483
2025-09-01,53,23.5,15.9,1.9,3,9.01,24.5,22.8,18.7,22.728571428571428,2.041824580870596
2025-09-01,63,21.6,16.0,17.5,5,9.01,24.5,22.8,22.9,24.88571428571429,2.9019697743823007
2025-09-01,61,22.5,11.5,2.1,2,9.01,22.4,20.3,21.9,22.82857142857143,2.8564046665428053
2025-09-01,61,26.5,14.8,1.9,1,9.01,24.6,20.5,18.6,22.371428571428574,3.047793893793954
2025-09-02,53,17.6,12.6,3.4,2,9.02,22.5,19.0,26.0,22.914285714285715,2.832801070453378
2025-09-02,53,22.4,14.5,0.8,3,9.02,23.5,21.7,23.0,23.41428571428571,1.0073539123672683
2025-09-02,63,20.4,15.8,12.2,1,9.02,26.5,22.4,21.0,23.5,2.8763402673072958
2025-09-02,51,21.2,14.1,1.0,4,9.02,21.2,20.8,28.2,23.814285714285713,3.0726907705508855
2025-09-02,61,21.5,14.7,2.1,5,9.02,21.6,22.0,30.0,24.7,3.085989846602421
2025-09-03,3,23.3,11.1,0.0,2,9.03,17.6,22.4,26.9,21.714285714285715,3.076485316844814
2025-09-03,3,24.2,13.6,0.0,3,9.03,22.4,24.5,24.5,23.328571428571426,1.0719363875936672
2025-09-03,3,23.4,13.9,0.0,1,9.03,20.4,24.6,27.9,23.41428571428571,2.9706500811711196
2025-09-03,51,23.1,15.7,0.3,4,9.03,21.2,24.0,27.9,22.814285714285713,2.491604952253718
2025-09-03,55,24.1,15.8,2.5,5,9.03,21.5,24.5,27.6,23.485714285714288,2.1972927065130023
2025-09-04,63,25.0,14.1,6.4,2,9.04,23.3,22.5,23.3,21.2,2.256841450641391
2025-09-04,53,23.5,18.0,1.2,3,9.04,24.2,23.5,23.9,23.285714285714285,1.0221359521911204
2025-09-04,3,26.4,15.9,0.0,1,9.04,23.4,26.5,21.6,22.771428571428572,2.2336176080626946
2025-09-04,61,23.3,16.3,1.6,5,9.04,24.1,21.6,24.4,22.985714285714288,1.3334523756382428
2025-09-04,51,24.8,16.0,0.6,4,9.04,23.1,21.2,22.6,22.12857142857143,1.1672107574816821
2025-09-05,55,21.5,13.2,1.7,4,9.05,24.8,21.2,22.0,22.442857142857143,1.5490396410433867
2025-09-05,61,20.0,15.1,5.3,1,9.05,26.4,20.4,20.5,23.457142857142856,2.5310453327016
2025-09-05,63,15.4,10.2,15.2,2,9.05,25.0,17.6,20.3,21.442857142857143,2.5876998427542355
2025-09-05,61,20.5,13.1,1.9,5,9.05,23.3,21.5,22.8,22.82857142857143,1.1968211864689733
2025-09-05,61,19.8,14.2,4.6,3,9.05,23.5,22.4,22.8,23.228571428571428,0.992831448793818
2025-09-06,51,20.4,12.9,0.1,1,9.06,20.0,23.4,22.4,23.385714285714283,2.6333936099189543
2025-09-06,3,19.4,8.2,0.0,2,9.06,15.4,23.3,19.0,20.742857142857144,3.4630704790484583
2025-09-06,3,22.7,10.9,0.0,5,9.06,20.5,24.1,22.0,22.5,1.4866068747318752
2025-09-06,3,21.5,11.7,0.0,3,9.06,19.8,24.2,21.7,22.8,1.6431676725154254
2025-09-06,3,23.8,10.3,0.0,4,9.06,21.5,23.1,20.8,22.37142857142857,1.5839973544951496
2025-09-07,3,21.2,8.9,0.0,2,9.07,19.4,25.0,22.4,20.8,3.4326860231214145
2025-09-07,3,25.8,13.9,0.0,5,9.07,22.7,23.3,24.5,22.599999999999998,1.4708274315273697
2025-09-07,3,25.5,12.2,0.0,4,9.07,23.8,24.8,24.0,22.8,1.4910846164230107
2025-09-07,0,21.3,11.9,0.0,1,9.07,20.4,26.4,24.6,23.1,2.8571547618799746
2025-09-07,3,22.9,12.4,0.0,3,9.07,21.5,23.5,24.5,22.771428571428572,1.667047575520081
2025-09-08,55,20.7,12.8,2.1,4,9.08,25.5,21.5,21.2,23.014285714285712,1.7733476547935925
2025-09-08,65,22.5,15.4,17.0,5,9.08,25.8,20.5,21.6,22.785714285714285,1.7966900784763322
2025-09-08,3,23.5,12.8,0.0,3,9.08,22.9,19.8,23.5,22.542857142857144,1.490924928645608
2025-09-08,2,21.9,11.9,0.0,1,9.08,21.3,20.0,26.5,22.628571428571426,2.8406069103358362
2025-09-08,51,23.0,10.2,0.1,2,9.08,21.2,15.4,22.5,20.62857142857143,3.3688347568628814
2025-09-09,61,17.9,13.2,5.4,4,9.09,20.7,23.8,21.2,22.942857142857143,1.8662414481671896
2025-09-09,63,17.0,12.1,22.0,5,9.09,22.5,22.7,21.5,22.914285714285715,1.7286107827082648
2025-09-09,53,23.0,12.9,0.9,3,9.09,23.5,21.5,22.4,22.542857142857144,1.490924928645608
2025-09-09,3,24.1,12.6,0.0,1,9.09,21.9,20.4,20.4,21.971428571428568,2.270619802105667
2025-09-09,53,19.1,11.6,2.6,2,9.09,23.0,19.4,17.6,20.7,3.4200389861325324
2025-09-10,53,20.1,11.4,0.7,5,9.1,17.0,25.8,24.1,22.271428571428572,2.8288479903276964
2025-09-10,63,22.1,15.1,11.9,1,9.1,24.1,21.3,23.4,22.499999999999996,2.27449628123095
2025-09-10,63,15.6,10.8,5.2,2,9.1,19.1,21.2,23.3,20.914285714285715,3.235443592167081
2025-09-10,51,19.9,14.4,0.1,3,9.1,23.0,22.9,24.2,22.62857142857143,1.4985707476505912
2025-09-10,51,18.3,11.6,1.2,4,9.1,17.9,25.5,23.1,22.471428571428568,2.6373688186740774
2025-09-11,51,19.9,11.2,0.3,2,9.11,15.6,23.0,25.0,19.814285714285713,3.5797712084379953
2025-09-11,61,22.0,13.6,3.1,1,9.11,22.1,21.9,26.4,22.314285714285717,2.2415980694053954
2025-09-11,53,20.0,12.5,0.9,3,9.11,19.9,23.5,23.5,22.014285714285716,1.623194968191343
2025-09-11,65,19.2,13.0,22.0,5,9.11,20.1,22.5,23.3,21.7,2.801785145224405
2025-09-11,55,19.6,12.6,3.2,4,9.11,18.3,20.7,24.8,21.785714285714285,3.039971804380521
2025-09-12,63,19.0,12.4,5.5,1,9.12,22.0,24.1,20.0,21.685714285714287,1.340930735756079
2025-09-12,51,18.4,12.0,0.8,5,9.12,19.2,17.0,20.5,21.114285714285717,2.83985244418827
2025-09-12,51,16.2,11.5,0.1,2,9.12,19.9,19.1,15.4,19.085714285714285,2.777546022078047
2025-09-12,61,18.8,11.8,2.7,4,9.12,19.6,17.9,21.5,21.042857142857144,2.80704895032555
2025-09-12,51,18.7,12.1,0.6,3,9.12,20.0,23.0,19.8,21.514285714285716,1.6283207827170854
2025-09-13,61,19.6,11.6,6.6,4,9.13,18.8,18.3,23.8,20.657142857142855,2.9171088100247062
2025-09-13,63,19.1,12.4,6.2,5,9.13,18.4,20.1,22.7,20.814285714285713,3.02072208333738
2025-09-13,63,17.0,11.4,5.6,3,9.13,18.7,19.9,21.5,21.357142857142858,1.8581865199319896
2025-09-13,63,21.0,10.2,3.3,1,9.13,19.0,22.1,20.4,21.542857142857144,1.5820420799894184
2025-09-13,51,20.3,10.9,0.8,2,9.13,16.2,15.6,19.4,19.199999999999996,2.612151093128615
2025-09-14,61,19.4,12.2,4.8,4,9.14,19.6,19.6,25.5,20.057142857142857,2.5747861677280577
2025-09-14,63,19.5,10.4,6.1,5,9.14,19.1,19.2,25.8,20.300000000000004,2.9518355871107707
2025-09-14,51,17.4,11.9,0.4,3,9.14,17.0,20.0,22.9,20.714285714285715,2.4761721611043948
2025-09-14,51,18.0,11.9,0.9,1,9.14,21.0,22.0,21.3,21.62857142857143,1.5250292737237494
2025-09-14,63,17.3,12.8,10.6,2,9.14,20.3,19.9,21.2,19.32857142857143,2.6455713218598573
2025-09-15,61,22.1,15.1,6.4,4,9.15,19.4,18.8,20.7,19.185714285714287,0.9370673604897061
2025-09-15,53,20.0,15.1,2.9,5,9.15,19.5,18.4,22.5,19.400000000000002,1.683250823060442
2025-09-15,65,19.4,12.6,16.9,3,9.15,17.4,18.7,23.5,19.928571428571427,2.538841130459753
2025-09-15,51,24.5,14.4,0.5,2,9.15,17.3,16.2,23.0,18.771428571428572,2.595967568951368
2025-09-15,63,21.2,11.4,5.9,1,9.15,18.0,19.0,21.9,21.157142857142862,2.0598196869768124
2025-09-16,51,17.8,12.1,0.5,1,9.16,21.2,21.0,24.1,21.057142857142857,2.0345819741470046
2025-09-16,63,17.1,12.2,7.8,3,9.16,19.4,17.0,23.0,19.342857142857138,1.991529682477861
2025-09-16,53,17.8,12.1,1.5,4,9.16,22.1,19.6,17.9,19.385714285714283,1.365562852732095
2025-09-16,61,17.2,10.9,1.6,2,9.16,24.5,20.3,19.1,18.985714285714288,3.0289869436432992
2025-09-16,51,17.5,13.4,0.7,5,9.16,20.0,19.1,17.0,19.042857142857144,1.069044967649861
2025-09-17,53,17.5,11.9,1.5,3,9.17,17.1,17.4,19.9,18.5,1.3216151734399055
2025-09-17,3,18.1,9.9,0.0,4,9.17,17.8,19.4,18.3,19.371428571428574,1.384093308167552
2025-09-17,3,17.1,9.8,0.0,2,9.17,17.2,17.3,15.6,18.714285714285715,3.10130540871016
2025-09-17,51,18.2,11.6,0.5,5,9.17,17.5,19.5,20.1,19.114285714285717,0.9154754164343144
2025-09-17,51,17.8,11.4,0.3,1,9.17,17.8,18.0,22.1,20.157142857142855,1.8491954492491958
2025-09-18,2,24.3,12.8,0.0,4,9.18,18.1,22.1,19.6,19.342857142857145,1.4116859221714488
2025-09-18,1,23.8,11.8,0.0,2,9.18,17.1,24.5,19.9,18.928571428571427,2.8952341791952887
2025-09-18,51,19.4,14.1,0.5,1,9.18,17.8,21.2,22.0,19.542857142857144,1.8100249932502623
2025-09-18,61,19.9,14.9,4.7,3,9.18,17.5,19.4,20.0,18.157142857142855,1.203961714309782
2025-09-18,3,23.0,14.1,0.0,5,9.18,18.2,20.0,19.2,18.842857142857145,0.8541216596739444
2025-09-19,3,22.9,15.8,0.0,1,9.19,19.4,17.8,19.0,19.17142857142857,1.453403231171961
2025-09-19,3,25.9,9.8,0.0,2,9.19,23.8,17.2,16.2,19.485714285714288,3.437745662217457
2025-09-19,3,26.4,13.2,0.0,5,9.19,23.0,17.5,18.4,19.385714285714283,1.80132226565993
2025-09-19,3,22.2,16.2,0.0,3,9.19,19.9,17.1,18.7,18.142857142857142,1.1787806452108673
2025-09-19,3,26.8,12.4,0.0,4,9.19,24.3,17.8,18.8,20.014285714285712,2.3561469757696565
2025-09-20,3,27.1,15.1,0.0,1,9.2,22.9,17.8,21.0,19.728571428571428,2.0155349047786504
2025-09-20,3,28.3,13.2,0.0,2,9.2,25.9,17.1,20.3,20.87142857142857,3.825665208263011
2025-09-20,53,27.8,15.5,0.8,5,9.2,26.4,18.2,19.1,20.52857142857143,3.123947441787047
2025-09-20,51,26.6,15.2,0.2,3,9.2,22.2,17.5,17.0,18.642857142857142,1.9466699282425162
2025-09-20,3,28.1,12.3,0.0,4,9.2,26.8,18.1,19.6,21.157142857142862,3.3846994661550722
2025-09-21,51,25.4,13.7,0.3,1,9.21,27.1,19.4,18.0,20.599999999999998,3.4588051886935527
2025-09-21,53,19.4,12.1,1.1,3,9.21,26.6,19.9,17.4,20.014285714285712,3.4202478328470707
2025-09-21,63,19.6,12.7,10.8,4,9.21,28.1,24.3,19.4,22.371428571428574,4.167219011008933
2025-09-21,61,20.0,11.9,5.7,5,9.21,27.8,23.0,19.5,21.771428571428572,4.053276158744644
2025-09-21,63,26.2,14.5,6.0,2,9.21,28.3,23.8,17.3,22.014285714285712,4.717495299919414
2025-09-22,55,14.6,10.2,7.6,4,9.22,19.6,26.8,22.1,22.400000000000002,4.144072071445345
2025-09-22,3,14.9,9.9,0.0,3,9.22,19.4,22.2,19.4,20.3,3.2444824959716603
2025-09-22,3,15.7,9.6,0.0,5,9.22,20.0,26.4,20.0,21.842857142857145,4.010759339101585
2025-09-22,53,16.8,10.8,3.1,2,9.22,26.2,25.9,24.5,23.285714285714285,4.425467422178344
2025-09-22,53,15.1,8.9,1.7,1,9.22,25.4,22.9,21.2,21.657142857142855,3.6568917324494614
2025-09-23,51,15.6,8.1,0.3,3,9.23,14.9,26.6,17.1,19.657142857142855,3.8431138168838648
2025-09-23,51,14.5,9.2,0.4,2,9.23,16.8,28.3,17.2,22.185714285714283,4.99380568685798
2025-09-23,3,16.1,9.6,0.0,4,9.23,14.6,28.1,17.8,21.32857142857143,5.095002219729406
2025-09-23,51,15.6,6.2,0.1,1,9.23,15.1,27.1,17.8,20.78571428571428,4.429231901593701
2025-09-23,3,16.3,10.0,0.0,5,9.23,15.7,27.8,17.5,21.228571428571428,4.622666721606456
2025-09-24,1,15.5,6.4,0.0,1,9.24,15.6,25.4,17.8,20.47142857142857,4.743316099423244
2025-09-24,61,12.4,9.5,12.7,2,9.24,14.5,26.2,17.1,21.8,5.519661825389895
2025-09-24,51,16.2,9.6,0.8,5,9.24,16.3,20.0,18.2,21.057142857142857,4.802727399737638
2025-09-24,0,15.7,7.2,0.0,3,9.24,15.6,19.4,17.5,19.442857142857143,4.045926817124067
2025-09-24,63,12.9,9.6,22.5,4,9.24,16.1,19.6,18.1,21.08571428571429,5.3264836967204285
2025-09-25,51,14.2,7.7,0.3,1,9.25,15.5,15.1,19.4,20.142857142857142,5.030194543241571
2025-09-25,55,13.5,8.6,4.4,2,9.25,12.4,16.8,23.8,21.12857142857143,6.402008613373939
2025-09-25,53,12.1,9.2,5.2,5,9.25,16.2,15.7,23.0,20.771428571428572,5.053947066638228
2025-09-25,3,15.6,8.5,0.0,3,9.25,15.7,14.9,19.9,19.185714285714287,4.242416202837143
2025-09-25,63,10.4,8.9,11.3,4,9.25,12.9,14.6,24.3,20.342857142857145,6.116332545694662
2025-09-26,51,15.1,10.2,0.1,1,9.26,14.2,15.6,22.9,19.400000000000002,5.518453889753315
2025-09-26,51,16.2,8.6,1.5,2,9.26,13.5,14.5,25.9,19.657142857142855,6.8534315353349475
2025-09-26,51,16.9,9.8,0.1,5,9.26,12.1,16.3,26.4,19.214285714285715,5.866693722881362
2025-09-26,61,15.2,8.8,2.8,4,9.26,10.4,16.1,26.8,18.357142857142858,6.831997546559158
2025-09-26,3,14.9,9.7,0.0,3,9.26,15.6,15.6,22.2,18.571428571428573,4.42896311631901
2025-09-27,3,17.6,10.5,0.0,3,9.27,14.9,15.7,26.6,17.52857142857143,4.289411103991733
2025-09-27,51,17.0,10.2,0.1,5,9.27,16.9,16.2,27.8,17.857142857142858,4.95542031276772
2025-09-27,3,17.8,9.5,0.0,1,9.27,15.1,15.5,27.1,18.285714285714285,5.481310236135344
2025-09-27,61,16.5,10.2,2.9,4,9.27,15.2,12.9,28.1,16.7,5.766570326748229
2025-09-27,51,15.2,9.2,1.3,2,9.27,16.2,12.4,28.3,18.271428571428572,6.342374499011703
2025-09-28,3,18.2,8.7,0.0,5,9.28,17.0,12.1,20.0,16.314285714285713,2.3291118274489278
2025-09-28,2,17.7,7.6,0.0,1,9.28,17.8,14.2,25.4,16.957142857142856,3.8828070356625632
2025-09-28,51,17.1,9.8,0.1,4,9.28,16.5,10.4,19.6,15.042857142857144,2.897618069413268
2025-09-28,51,15.6,9.6,0.2,2,9.28,15.2,13.5,26.2,16.4,4.577116996538273
2025-09-28,3,18.8,11.1,0.0,3,9.28,17.6,15.6,19.4,16.242857142857144,1.6601778447475122
2025-09-29,1,16.0,6.9,0.0,1,9.29,17.7,15.1,15.1,15.857142857142856,1.3697410252273017
2025-09-29,51,18.8,9.8,0.6,4,9.29,17.1,15.2,14.6,14.685714285714287,2.343379732657164
2025-09-29,2,17.5,7.9,0.0,3,9.29,18.8,14.9,14.9,16.15714285714286,1.4751916743903148
2025-09-29,53,18.2,9.4,0.9,5,9.29,18.2,16.9,15.7,16.057142857142857,1.9173394264425576
2025-09-29,53,15.5,8.4,1.6,2,9.29,15.6,16.2,16.8,14.885714285714286,1.5410262505101515
2025-09-30,3,15.4,8.6,0.0,3,9.3,17.5,17.6,15.6,16.52857142857143,1.4326133296814456
2025-09-30,51,16.7,9.9,0.4,4,9.3,18.8,16.5,16.1,15.285714285714288,2.8091686619760616
2025-09-30,63,14.1,8.4,11.4,2,9.3,15.5,15.2,14.5,14.700000000000001,1.3366625103840266
2025-09-30,53,15.6,10.4,1.1,5,9.3,18.2,17.0,16.3,16.414285714285715,2.066743470155196
2025-09-30,3,13.0,5.5,0.0,1,9.3,16.0,17.8,15.6,15.985714285714284,1.3284434142115966
2025-10-01,3,13.6,4.8,0.0,3,10.01,15.4,18.8,15.7,16.5,1.456021977856106
2025-10-01,3,15.1,6.6,0.0,4,10.01,16.7,17.1,12.9,15.37142857142857,2.847053614829565
2025-10-01,51,11.6,4.9,0.1,2,10.01,14.1,15.6,12.4,14.642857142857142,1.355061059948936
2025-10-01,3,15.9,6.8,0.0,5,10.01,15.6,18.2,16.2,16.314285714285713,2.089998860788162
2025-10-01,51,12.4,5.2,0.1,1,10.01,13.0,17.7,15.5,15.614285714285714,1.750646139218938
2025-10-02,2,15.1,4.2,0.0,4,10.02,15.1,18.8,10.4,15.685714285714285,2.6428700128386415
